# Statistiques journalières de la température de l'air à 2 m à Bruxelles (données ERA5)
AAAA-MM-JJ, moyenne (°C), min (°C), max (°C)
2007-04-19,10.5,3.97,17.16
2007-04-20,9.97,5.75,14.77
2007-04-21,9.36,2.22,15.54
2007-04-22,12.59,3.09,20.74
2007-04-23,16.26,8.97,22.56
2007-04-24,17.71,9.9,23.66
2007-04-25,19.72,14.07,26.05
2007-04-26,18.23,11.11,25.56
2007-04-27,18.15,10.33,25.44
2007-04-28,18.98,12.3,25.52
2007-04-29,17.9,12.88,23.23
2007-04-30,15.83,10.91,21.42
2007-05-01,15.75,8.81,21.73
2007-05-02,14.64,7.89,20.48
2007-05-03,14.8,8.26,20.26
2007-05-04,15.72,10.48,20.92
2007-05-05,13.18,8.46,18.98
2007-05-06,12.65,6.66,18.29
2007-05-07,13.7,12.01,15.09
2007-05-08,13.19,11.07,15.45
2007-05-09,12.29,10.69,13.5
2007-05-10,15.39,13.33,18.83
2007-05-11,13.39,11.25,15.52
2007-05-12,14.15,11.3,17.3
2007-05-13,15.12,11.44,21.73
2007-05-14,13.82,10.15,16.39
2007-05-15,11.67,7.88,15.59
2007-05-16,12.13,10.11,14.33
2007-05-17,12.36,8.48,15.66
2007-05-18,16.49,8.52,21.26
2007-05-19,14.0,9.97,17.21
2007-05-20,13.36,6.92,17.22
2007-05-21,16.28,12.47,20.64
2007-05-22,15.91,12.43,18.95
2007-05-23,16.05,10.57,21.05
2007-05-24,18.44,10.96,24.27
2007-05-25,19.59,14.94,24.63
2007-05-26,16.25,14.16,19.12
2007-05-27,13.76,11.38,15.59
2007-05-28,12.27,9.35,14.7
2007-05-29,10.77,7.51,12.97
2007-05-30,13.1,5.19,17.74
2007-05-31,14.68,11.55,18.62
2007-06-01,14.09,10.56,17.33
2007-06-02,17.59,11.82,22.2
2007-06-03,18.08,13.13,22.36
2007-06-04,18.03,14.15,22.08
2007-06-05,18.55,13.74,22.9
2007-06-06,18.08,14.35,21.72
2007-06-07,19.97,14.79,25.64
2007-06-08,19.39,15.4,23.64
2007-06-09,16.68,14.92,19.34
2007-06-10,17.59,15.11,21.4
2007-06-11,18.52,15.18,22.15
2007-06-12,16.3,14.21,19.56
2007-06-13,17.34,12.09,22.35
2007-06-14,18.84,15.03,22.78
2007-06-15,17.97,15.03,20.87
2007-06-16,15.68,13.92,18.31
2007-06-17,17.12,13.66,21.17
2007-06-18,17.77,14.47,22.39
2007-06-19,20.85,12.6,27.21
2007-06-20,19.76,16.44,22.71
2007-06-21,17.5,14.77,20.46
2007-06-22,15.66,13.58,18.87
2007-06-23,15.57,12.55,18.46
2007-06-24,16.26,13.75,18.55
2007-06-25,15.77,12.67,17.35
2007-06-26,12.45,10.07,14.21
2007-06-27,13.05,8.63,16.35
2007-06-28,14.95,12.11,17.94
2007-06-29,15.05,13.72,16.8
2007-06-30,17.13,13.46,20.28
2007-07-01,19.56,16.81,23.15
2007-07-02,16.55,14.75,18.58
2007-07-03,14.54,13.01,17.83
2007-07-04,14.56,12.25,17.3
2007-07-05,15.45,13.42,18.54
2007-07-06,15.79,13.59,18.27
2007-07-07,16.0,11.79,20.58
2007-07-08,15.43,9.5,21.14
2007-07-09,13.74,10.18,16.56
2007-07-10,14.13,10.15,17.46
2007-07-11,14.39,11.71,16.68
2007-07-12,15.92,13.42,17.77
2007-07-13,21.16,17.29,26.3
2007-07-14,21.98,16.57,25.4
2007-07-15,23.04,15.71,29.41
2007-07-16,21.66,16.51,26.33
2007-07-17,18.44,14.42,22.99
2007-07-18,18.52,13.37,23.01
2007-07-19,18.66,12.44,23.09
2007-07-20,17.6,14.13,21.66
2007-07-21,17.09,11.58,21.69
2007-07-22,16.1,12.6,19.74
2007-07-23,15.02,12.23,17.11
2007-07-24,16.53,13.93,19.93
2007-07-25,17.68,11.72,22.94
2007-07-26,18.63,15.7,21.53
2007-07-27,17.93,14.31,21.4
2007-07-28,18.03,14.97,20.89
2007-07-29,15.15,10.66,16.9
2007-07-30,13.45,9.08,17.49
2007-07-31,14.04,7.62,19.44
2007-08-01,16.96,9.62,23.19
2007-08-02,16.71,12.92,20.82
2007-08-03,17.68,13.36,22.47
2007-08-04,19.95,13.42,25.99
2007-08-05,23.1,15.24,29.88
2007-08-06,19.84,15.2,23.99
2007-08-07,16.91,12.25,21.49
2007-08-08,15.26,13.38,16.8
2007-08-09,13.94,12.92,14.65
2007-08-10,16.15,14.45,18.24
2007-08-11,16.13,11.41,20.72
2007-08-12,16.6,10.8,21.05
2007-08-13,16.61,12.21,20.57
2007-08-14,18.77,13.05,24.6
2007-08-15,20.44,17.61,23.1
2007-08-16,16.29,12.37,18.92
2007-08-17,14.7,11.18,18.3
2007-08-18,16.17,10.58,20.34
2007-08-19,17.19,14.94,20.26
2007-08-20,14.97,13.9,15.9
2007-08-21,16.1,11.81,19.3
2007-08-22,16.65,15.88,17.69
2007-08-23,16.96,14.18,19.95
2007-08-24,18.48,12.61,23.61
2007-08-25,18.24,14.94,22.69
2007-08-26,16.91,12.49,21.34
2007-08-27,14.24,9.21,18.53
2007-08-28,13.77,9.8,17.77
2007-08-29,13.25,8.88,18.0
2007-08-30,13.88,6.93,18.52
2007-08-31,15.98,14.84,17.23
2007-09-01,16.41,14.11,19.51
2007-09-02,16.76,15.02,19.09
2007-09-03,14.81,10.66,16.93
2007-09-04,11.86,8.02,15.12
2007-09-05,12.09,6.53,15.61
2007-09-06,16.62,14.3,19.33
2007-09-07,16.12,12.92,18.36
2007-09-08,15.17,10.56,19.66
2007-09-09,14.86,10.72,17.29
2007-09-10,14.3,11.98,16.43
2007-09-11,13.73,10.4,16.63
2007-09-12,13.15,8.24,17.64
2007-09-13,14.28,10.15,19.25
2007-09-14,14.78,7.37,20.69
2007-09-15,14.33,9.08,19.42
2007-09-16,16.35,9.91,21.61
2007-09-17,13.78,11.16,17.62
2007-09-18,10.72,6.71,13.53
2007-09-19,11.25,7.16,14.62
2007-09-20,14.07,10.47,18.17
2007-09-21,15.15,11.24,19.98
2007-09-22,14.63,8.6,21.01
2007-09-23,15.73,10.26,20.99
2007-09-24,14.17,10.89,17.9
2007-09-25,11.71,8.83,15.42
2007-09-26,9.62,8.31,11.75
2007-09-27,11.16,7.74,14.82
2007-09-28,12.47,9.81,15.22
2007-09-29,11.49,9.72,13.32
2007-09-30,12.14,8.26,16.29
2007-10-01,12.05,11.11,12.89
2007-10-02,13.76,12.29,15.77
2007-10-03,15.03,12.94,17.31
2007-10-04,14.96,12.02,17.38
2007-10-05,11.79,7.97,16.08
2007-10-06,11.23,6.63,17.29
2007-10-07,10.62,4.43,17.89
2007-10-08,10.44,6.45,14.6
2007-10-09,11.99,8.8,15.39
2007-10-10,12.4,10.44,15.0
2007-10-11,10.71,8.31,13.91
2007-10-12,11.73,8.06,15.5
2007-10-13,11.96,7.84,15.91
2007-10-14,11.28,5.84,18.24
2007-10-15,12.53,8.36,17.36
2007-10-16,14.22,10.62,18.51
2007-10-17,12.07,8.0,14.88
2007-10-18,9.08,6.34,12.49
2007-10-19,8.34,5.81,11.29
2007-10-20,5.9,2.33,10.48
2007-10-21,6.85,1.62,10.8
2007-10-22,6.39,2.09,10.23
2007-10-23,3.59,-0.81,8.68
2007-10-24,5.53,1.13,8.38
2007-10-25,7.2,5.22,9.1
2007-10-26,8.12,7.31,9.27
2007-10-27,8.54,7.4,9.75
2007-10-28,9.21,7.9,11.29
2007-10-29,8.92,7.88,9.98
2007-10-30,8.0,4.17,11.17
2007-10-31,7.3,2.3,12.77
2007-11-01,10.37,8.66,12.11
2007-11-02,11.89,10.27,13.56
2007-11-03,12.25,10.2,12.86
2007-11-04,9.86,7.15,11.66
2007-11-05,9.39,7.07,11.54
2007-11-06,8.09,6.15,10.34
2007-11-07,8.73,5.7,10.81
2007-11-08,9.72,6.75,11.71
2007-11-09,5.02,3.61,6.31
2007-11-10,8.97,4.83,10.85
2007-11-11,8.69,4.41,10.54
2007-11-12,4.63,2.61,7.84
2007-11-13,4.7,2.52,7.05
2007-11-14,3.22,0.74,5.73
2007-11-15,0.76,-1.19,3.56
2007-11-16,0.75,-3.0,5.53
2007-11-17,1.19,-1.91,6.55
2007-11-18,2.26,-0.79,5.41
2007-11-19,4.18,1.79,5.8
2007-11-20,8.2,5.9,10.02
2007-11-21,9.8,7.28,11.92
2007-11-22,8.66,6.79,11.78
2007-11-23,5.26,0.07,7.28
2007-11-24,3.31,-0.42,7.63
2007-11-25,6.49,4.36,8.23
2007-11-26,4.78,3.52,6.72
2007-11-27,5.27,4.31,6.3
2007-11-28,4.64,3.72,6.1
2007-11-29,5.24,3.53,7.01
2007-11-30,6.37,3.15,8.64
2007-12-01,8.57,7.28,10.04
2007-12-02,8.81,6.77,11.14
2007-12-03,7.11,5.92,8.2
2007-12-04,7.12,4.93,10.28
2007-12-05,10.92,9.98,11.4
2007-12-06,10.25,8.35,13.16
2007-12-07,9.87,6.62,13.23
2007-12-08,5.62,3.63,9.56
2007-12-09,7.61,6.67,9.21
2007-12-10,6.92,6.37,8.03
2007-12-11,4.73,1.22,6.61
2007-12-12,1.92,-0.82,4.58
2007-12-13,2.16,0.97,3.25
2007-12-14,0.93,-0.15,2.0
2007-12-15,0.44,-1.62,2.53
2007-12-16,-1.4,-3.7,2.0
2007-12-17,-1.85,-3.09,0.13
2007-12-18,-2.25,-4.52,0.6
2007-12-19,-1.75,-3.99,2.95
2007-12-20,-3.04,-4.82,-0.36
2007-12-21,-3.18,-5.8,1.07
2007-12-22,-0.22,-4.05,5.71
2007-12-23,1.11,-1.1,3.28
2007-12-24,2.38,1.02,5.25
2007-12-25,2.88,1.48,4.62
2007-12-26,3.06,1.21,4.71
2007-12-27,4.17,1.94,6.1
2007-12-28,5.88,3.65,7.46
2007-12-29,5.83,3.62,7.82
2007-12-30,5.4,2.99,7.16
2007-12-31,4.59,3.83,5.78
2008-01-01,3.99,1.75,4.9
2008-01-02,-0.94,-2.86,1.28
2008-01-03,0.25,-2.35,2.3
2008-01-04,4.9,2.06,7.97
2008-01-05,7.11,5.56,8.16
2008-01-06,4.75,2.28,7.2
2008-01-07,7.76,5.69,9.46
2008-01-08,5.61,3.84,7.78
2008-01-09,6.24,5.22,7.36
2008-01-10,7.45,4.62,10.31
2008-01-11,9.68,7.99,11.17
2008-01-12,5.95,4.59,7.68
2008-01-13,5.57,3.94,8.21
2008-01-14,6.82,4.18,9.14
2008-01-15,8.23,7.57,8.97
2008-01-16,6.45,3.96,8.5
2008-01-17,6.59,3.68,9.94
2008-01-18,9.27,7.17,12.07
2008-01-19,12.28,12.08,12.64
2008-01-20,11.61,10.29,12.29
2008-01-21,9.66,8.82,10.28
2008-01-22,5.32,1.61,9.54
2008-01-23,6.34,1.98,8.78
2008-01-24,7.93,2.69,9.78
2008-01-25,4.59,1.03,7.82
2008-01-26,6.17,4.66,8.74
2008-01-27,6.14,4.1,9.28
2008-01-28,6.33,4.42,7.96
2008-01-29,3.62,2.58,4.29
2008-01-30,3.1,0.66,4.97
2008-01-31,3.28,0.3,6.8
2008-02-01,5.47,3.4,7.03
2008-02-02,2.82,0.85,5.39
2008-02-03,3.27,-0.03,6.39
2008-02-04,6.02,3.92,7.17
2008-02-05,7.92,4.0,11.57
2008-02-06,7.33,0.92,10.41
2008-02-07,4.25,0.18,9.23
2008-02-08,6.05,1.53,12.82
2008-02-09,6.95,2.96,14.19
2008-02-10,5.25,-0.14,11.88
2008-02-11,6.29,1.28,13.38
2008-02-12,5.81,0.45,12.73
2008-02-13,1.81,0.0,3.44
2008-02-14,0.83,-0.17,1.99
2008-02-15,2.6,-0.83,5.4
2008-02-16,-0.1,-3.52,4.81
2008-02-17,0.44,-5.1,8.07
2008-02-18,1.14,-4.09,8.97
2008-02-19,0.96,-3.38,7.27
2008-02-20,4.88,1.77,9.05
2008-02-21,7.64,5.04,9.56
2008-02-22,9.34,8.43,10.13
2008-02-23,9.42,7.66,11.52
2008-02-24,10.35,7.99,13.43
2008-02-25,9.2,4.46,12.11
2008-02-26,9.88,6.21,11.33
2008-02-27,6.5,4.32,10.09
2008-02-28,6.34,2.6,8.93
2008-03-01,9.43,7.79,10.78
2008-03-02,10.59,8.31,12.65
2008-03-03,6.33,1.65,8.19
2008-03-04,3.19,0.77,7.13
2008-03-05,2.29,-1.09,6.35
2008-03-06,5.96,2.27,9.04
2008-03-07,6.76,3.3,8.92
2008-03-08,5.88,1.11,9.77
2008-03-09,7.17,4.71,8.06
2008-03-10,5.79,4.1,7.3
2008-03-11,8.39,6.07,11.56
2008-03-12,8.15,6.42,9.75
2008-03-13,7.64,5.54,10.34
2008-03-14,9.39,7.19,11.27
2008-03-15,10.75,7.83,14.34
2008-03-16,9.58,6.38,12.14
2008-03-17,5.06,2.52,6.57
2008-03-18,3.49,0.33,6.2
2008-03-19,3.95,1.74,6.79
2008-03-20,4.76,2.01,7.14
2008-03-21,5.03,2.94,7.37
2008-03-22,2.81,-0.35,6.58
2008-03-23,1.1,-3.75,4.97
2008-03-24,1.31,-0.08,3.46
2008-03-25,1.65,-0.48,4.13
2008-03-26,5.2,1.96,7.85
2008-03-27,4.77,2.73,6.37
2008-03-28,6.46,2.79,9.11
2008-03-29,8.99,5.56,12.76
2008-03-30,9.43,8.09,10.6
2008-03-31,8.91,6.04,12.65
2008-04-01,8.27,4.71,11.88
2008-04-02,8.69,6.67,10.77
2008-04-03,7.15,4.83,9.13
2008-04-04,8.26,4.01,12.13
2008-04-05,7.33,4.11,9.1
2008-04-06,3.86,1.89,6.63
2008-04-07,3.49,0.28,6.87
2008-04-08,4.46,-1.5,9.17
2008-04-09,5.77,0.85,10.26
2008-04-10,6.24,0.3,11.5
2008-04-11,8.13,3.84,12.47
2008-04-12,8.27,4.33,12.25
2008-04-13,8.56,6.18,12.02
2008-04-14,6.83,2.93,9.28
2008-04-15,5.42,1.06,9.32
2008-04-16,4.7,-1.67,9.71
2008-04-17,6.08,-0.51,10.99
2008-04-18,8.63,4.51,13.17
2008-04-19,8.96,6.14,12.02
2008-04-20,12.21,5.52,17.78
2008-04-21,12.68,8.53,16.87
2008-04-22,12.4,7.81,17.1
2008-04-23,11.53,7.05,16.94
2008-04-24,11.29,6.63,16.75
2008-04-25,11.26,7.82,15.62
2008-04-26,14.42,8.94,20.14
2008-04-27,16.78,10.83,22.07
2008-04-28,11.78,9.03,15.34
2008-04-29,10.2,7.09,12.52
2008-04-30,10.83,8.1,13.48
2008-05-01,9.5,6.5,12.75
2008-05-02,10.94,6.25,15.45
2008-05-03,13.93,6.24,19.86
2008-05-04,15.52,8.8,21.25
2008-05-05,15.55,8.75,20.96
2008-05-06,16.9,9.51,23.01
2008-05-07,18.12,10.82,23.88
2008-05-08,18.25,10.65,24.45
2008-05-09,19.11,11.58,25.69
2008-05-10,19.57,11.93,25.7
2008-05-11,18.55,11.31,24.14
2008-05-12,18.67,10.69,24.8
2008-05-13,18.74,11.78,24.69
2008-05-14,18.56,12.75,24.99
2008-05-15,16.09,13.54,19.0
2008-05-16,15.61,13.09,19.31
2008-05-17,13.09,11.09,15.32
2008-05-18,11.14,8.02,13.68
2008-05-19,10.28,5.45,13.94
2008-05-20,11.41,5.29,16.83
2008-05-21,13.37,6.17,18.54
2008-05-22,15.22,11.19,18.75
2008-05-23,16.41,12.03,20.35
2008-05-24,16.56,11.0,21.21
2008-05-25,17.79,14.82,21.25
2008-05-26,18.19,14.96,22.79
2008-05-27,17.6,15.1,20.31
2008-05-28,18.82,14.03,21.23
2008-05-29,15.09,12.83,16.54
2008-05-30,14.8,12.72,17.4
2008-05-31,15.0,10.99,18.21
2008-06-01,15.71,12.27,20.63
2008-06-02,18.96,15.03,25.28
2008-06-03,17.83,15.48,21.36
2008-06-04,15.73,14.38,17.69
2008-06-05,13.57,12.8,14.03
2008-06-06,13.19,12.38,14.64
2008-06-07,13.72,12.59,15.26
2008-06-08,16.86,13.08,21.87
2008-06-09,19.57,12.45,25.85
2008-06-10,18.12,11.53,23.99
2008-06-11,13.85,9.75,16.93
2008-06-12,11.51,9.02,12.65
2008-06-13,11.94,8.4,15.25
2008-06-14,12.07,8.93,14.49
2008-06-15,12.03,7.44,16.44
2008-06-16,12.5,6.41,16.99
2008-06-17,14.6,7.35,20.1
2008-06-18,16.28,10.69,20.43
2008-06-19,15.52,11.11,19.36
2008-06-20,14.74,9.92,19.16
2008-06-21,18.19,12.61,23.51
2008-06-22,20.34,13.52,25.47
2008-06-23,15.91,10.17,21.36
2008-06-24,17.67,10.09,23.51
2008-06-25,18.12,12.83,21.91
2008-06-26,16.24,9.79,21.57
2008-06-27,16.53,13.04,19.65
2008-06-28,18.04,13.85,22.56
2008-06-29,16.65,11.81,21.3
2008-06-30,16.85,11.67,21.88
2008-07-01,19.85,9.5,27.46
2008-07-02,20.91,17.19,24.21
2008-07-03,16.52,12.82,18.93
2008-07-04,16.02,10.58,20.91
2008-07-05,16.82,11.86,21.2
2008-07-06,17.2,13.79,20.17
2008-07-07,15.38,13.94,17.62
2008-07-08,15.24,13.53,17.41
2008-07-09,15.08,13.08,16.55
2008-07-10,17.74,15.46,21.22
2008-07-11,16.69,14.12,19.28
2008-07-12,14.94,11.29,17.54
2008-07-13,14.15,9.18,18.09
2008-07-14,16.25,8.03,21.7
2008-07-15,16.88,12.13,19.8
2008-07-16,16.72,13.95,19.81
2008-07-17,15.0,12.68,17.74
2008-07-18,15.86,12.88,18.31
2008-07-19,16.97,14.07,19.8
2008-07-20,14.33,11.55,16.81
2008-07-21,12.73,10.74,14.77
2008-07-22,15.81,9.83,22.13
2008-07-23,18.06,14.32,21.76
2008-07-24,19.92,12.51,25.65
2008-07-25,21.86,15.24,27.51
2008-07-26,19.92,15.76,24.86
2008-07-27,21.37,14.47,27.42
2008-07-28,21.87,17.78,27.44
2008-07-29,21.12,16.96,24.98
2008-07-30,21.85,14.11,27.7
2008-07-31,24.09,16.67,30.41
2008-08-01,19.85,16.51,22.07
2008-08-02,18.09,15.02,21.17
2008-08-03,18.37,14.57,21.99
2008-08-04,17.73,14.69,21.56
2008-08-05,18.04,13.24,21.94
2008-08-06,22.72,17.24,27.91
2008-08-07,19.11,15.66,22.64
2008-08-08,16.52,14.5,19.22
2008-08-09,17.17,11.17,21.58
2008-08-10,17.84,14.37,20.58
2008-08-11,16.65,13.08,20.3
2008-08-12,17.67,14.84,21.86
2008-08-13,16.35,13.88,19.57
2008-08-14,15.57,11.89,19.29
2008-08-15,15.43,9.14,20.49
2008-08-16,16.27,9.13,22.35
2008-08-17,17.05,13.63,20.99
2008-08-18,17.33,13.51,20.56
2008-08-19,17.73,15.7,20.4
2008-08-20,16.53,14.4,19.1
2008-08-21,17.06,13.96,20.73
2008-08-22,15.02,11.74,16.8
2008-08-23,13.95,11.22,17.52
2008-08-24,14.58,10.42,18.9
2008-08-25,17.22,13.78,20.29
2008-08-26,17.67,16.36,19.59
2008-08-27,16.67,15.16,18.39
2008-08-28,17.06,15.47,18.51
2008-08-29,17.36,14.84,20.81
2008-08-30,19.55,12.66,26.34
2008-08-31,20.86,15.34,26.55
2008-09-01,16.72,13.86,19.14
2008-09-02,16.23,11.35,20.46
2008-09-03,13.4,10.86,15.77
2008-09-04,14.84,11.61,18.14
2008-09-05,16.3,13.65,17.92
2008-09-06,17.3,15.39,19.4
2008-09-07,15.04,13.94,17.01
2008-09-08,15.07,11.53,18.76
2008-09-09,17.71,9.97,25.1
2008-09-10,18.95,16.74,22.71
2008-09-11,20.18,16.43,25.96
2008-09-12,14.48,11.2,17.06
2008-09-13,12.36,10.07,15.36
2008-09-14,11.23,6.03,16.51
2008-09-15,11.0,7.31,14.48
2008-09-16,12.01,6.85,16.37
2008-09-17,11.95,8.94,15.16
2008-09-18,10.04,6.43,14.69
2008-09-19,9.93,3.37,16.66
2008-09-20,11.06,5.25,17.14
2008-09-21,11.53,5.29,17.37
2008-09-22,12.87,10.49,16.38
2008-09-23,12.32,10.35,14.59
2008-09-24,13.16,11.67,15.32
2008-09-25,12.48,9.33,15.92
2008-09-26,11.97,6.87,17.8
2008-09-27,11.68,5.13,18.93
2008-09-28,11.26,5.94,18.19
2008-09-29,9.99,7.01,13.56
2008-09-30,11.61,8.4,13.26
2008-10-01,12.93,9.98,15.35
2008-10-02,9.08,6.17,11.84
2008-10-03,7.51,5.5,9.35
2008-10-04,8.76,4.3,11.44
2008-10-05,11.62,9.96,14.01
2008-10-06,13.07,11.45,14.92
2008-10-07,15.08,11.57,17.78
2008-10-08,12.77,8.08,15.08
2008-10-09,10.01,5.25,15.13
2008-10-10,10.87,5.09,16.82
2008-10-11,12.81,9.82,16.45
2008-10-12,13.96,8.99,20.55
2008-10-13,16.24,12.3,21.83
2008-10-14,14.49,12.63,17.01
2008-10-15,13.86,12.45,15.07
2008-10-16,10.7,7.28,12.68
2008-10-17,8.01,4.73,12.36
2008-10-18,8.54,4.49,13.49
2008-10-19,9.92,6.96,14.74
2008-10-20,12.75,7.07,18.01
2008-10-21,10.48,6.37,15.23
2008-10-22,8.04,5.65,12.28
2008-10-23,8.6,5.45,12.8
2008-10-24,9.49,8.01,10.79
2008-10-25,8.82,4.72,11.91
2008-10-26,11.61,9.85,13.03
2008-10-27,9.02,4.4,11.28
2008-10-28,4.81,0.77,8.77
2008-10-29,3.04,-0.55,7.91
2008-10-30,2.76,0.4,4.78
2008-10-31,4.54,2.65,6.11
2008-11-01,7.34,5.02,9.85
2008-11-02,9.14,7.0,10.81
2008-11-03,8.43,5.38,11.19
2008-11-04,8.29,5.46,12.37
2008-11-05,8.38,7.31,9.45
2008-11-06,9.36,7.05,12.59
2008-11-07,9.27,6.45,12.07
2008-11-08,8.7,5.46,11.35
2008-11-09,10.34,9.14,11.19
2008-11-10,13.34,11.41,14.61
2008-11-11,9.83,7.55,13.69
2008-11-12,7.68,6.07,10.27
2008-11-13,7.25,5.57,10.87
2008-11-14,8.32,6.09,9.96
2008-11-15,10.83,10.17,11.36
2008-11-16,10.01,6.06,11.69
2008-11-17,5.41,3.2,8.2
2008-11-18,7.14,4.87,9.11
2008-11-19,7.51,5.72,9.1
2008-11-20,9.67,8.04,11.8
2008-11-21,6.33,2.28,9.28
2008-11-22,1.45,0.15,2.7
2008-11-23,0.55,-0.82,3.02
2008-11-24,1.43,-2.7,3.74
2008-11-25,2.19,-1.75,5.59
2008-11-26,3.36,-0.18,6.01
2008-11-27,4.64,3.41,5.42
2008-11-28,2.39,0.51,3.26
2008-11-29,1.56,-0.32,4.55
2008-11-30,2.25,-1.05,4.49
2008-12-01,4.47,3.22,5.29
2008-12-02,3.6,2.67,4.49
2008-12-03,1.79,-0.44,3.61
2008-12-04,2.82,-0.46,6.14
2008-12-05,5.69,4.32,6.48
2008-12-06,4.99,3.18,7.22
2008-12-07,3.03,-0.11,7.11
2008-12-08,0.45,-0.76,2.18
2008-12-09,1.51,0.63,3.38
2008-12-10,2.4,1.15,3.82
2008-12-11,1.8,-0.23,3.56
2008-12-12,-0.32,-1.81,0.47
2008-12-13,-0.19,-2.32,1.84
2008-12-14,3.4,1.14,5.37
2008-12-15,1.02,0.21,1.87
2008-12-16,0.52,-0.6,1.02
2008-12-17,1.55,-0.87,4.54
2008-12-18,4.36,0.6,7.87
2008-12-19,6.39,3.78,8.26
2008-12-20,9.64,6.57,10.92
2008-12-21,9.37,8.7,10.04
2008-12-22,8.81,5.79,10.48
2008-12-23,5.49,2.55,7.23
2008-12-24,5.8,5.15,6.52
2008-12-25,4.05,1.28,5.26
2008-12-26,-0.44,-1.99,1.68
2008-12-27,-2.4,-3.95,-0.0
2008-12-28,-3.17,-4.65,-0.52
2008-12-29,-3.72,-6.16,0.21
2008-12-30,-3.39,-6.4,1.16
2008-12-31,-2.03,-4.62,1.27
2009-01-01,-2.53,-3.5,-1.64
2009-01-02,-0.89,-3.24,1.35
2009-01-03,-3.18,-4.91,-1.04
2009-01-04,-1.11,-2.92,-0.05
2009-01-05,-1.52,-4.93,0.03
2009-01-06,-8.16,-11.79,-5.44
2009-01-07,-5.73,-13.19,-0.09
2009-01-08,-3.85,-7.49,-1.3
2009-01-09,-7.66,-10.21,-3.59
2009-01-10,-6.54,-10.95,-1.23
2009-01-11,-1.13,-5.56,3.55
2009-01-12,3.26,0.92,5.06
2009-01-13,4.19,3.77,4.67
2009-01-14,3.23,2.54,3.72
2009-01-15,2.48,0.82,5.24
2009-01-16,2.02,0.26,3.83
2009-01-17,5.54,3.68,7.11
2009-01-18,5.74,2.9,7.51
2009-01-19,5.77,3.25,9.63
2009-01-20,3.77,1.87,6.02
2009-01-21,2.77,1.61,3.52
2009-01-22,4.12,2.29,6.14
2009-01-23,5.73,2.5,8.76
2009-01-24,2.03,0.05,5.24
2009-01-25,2.43,0.15,4.75
2009-01-26,3.15,1.31,5.29
2009-01-27,-1.4,-2.94,0.5
2009-01-28,-1.36,-3.73,2.91
2009-01-29,-1.13,-4.04,2.56
2009-01-30,0.35,-3.35,5.21
2009-01-31,-0.54,-2.69,2.35
2009-02-01,-1.35,-2.63,-0.11
2009-02-02,1.08,-1.52,3.96
2009-02-03,1.39,-1.46,4.59
2009-02-04,-0.5,-2.99,1.3
2009-02-05,4.36,1.07,7.58
2009-02-06,4.92,2.54,9.15
2009-02-07,2.32,0.15,3.98
2009-02-08,1.96,0.4,3.62
2009-02-09,3.44,1.17,8.8
2009-02-10,5.03,2.12,9.17
2009-02-11,2.4,0.59,5.21
2009-02-12,1.06,-0.96,3.66
2009-02-13,0.83,-0.42,2.15
2009-02-14,0.18,-2.14,2.79
2009-02-15,0.56,-3.43,3.63
2009-02-16,5.92,3.79,8.09
2009-02-17,5.77,2.77,6.94
2009-02-18,1.36,-1.14,3.37
2009-02-19,1.95,-1.16,4.61
2009-02-20,5.16,3.58,7.17
2009-02-21,4.87,1.86,7.85
2009-02-22,6.0,4.8,7.64
2009-02-23,5.53,4.68,6.32
2009-02-24,4.2,3.0,5.23
2009-02-25,4.37,0.99,6.76
2009-02-26,6.93,5.71,8.98
2009-02-27,6.75,4.74,8.88
2009-02-28,6.88,4.07,10.68
2009-03-01,7.57,3.72,11.24
2009-03-02,6.26,1.91,9.23
2009-03-03,5.69,1.78,9.3
2009-03-04,5.05,3.11,6.36
2009-03-05,3.64,-0.05,7.23
2009-03-06,4.46,0.89,7.53
2009-03-07,5.28,1.51,8.49
2009-03-08,7.99,3.96,10.6
2009-03-09,5.25,1.95,8.29
2009-03-10,5.99,4.52,9.83
2009-03-11,6.23,3.25,10.06
2009-03-12,8.11,5.48,10.47
2009-03-13,9.22,6.07,11.98
2009-03-14,8.94,7.02,11.57
2009-03-15,7.83,4.28,11.35
2009-03-16,6.95,3.43,11.57
2009-03-17,7.79,1.66,13.53
2009-03-18,6.94,1.16,13.65
2009-03-19,6.77,3.06,11.19
2009-03-20,5.06,-0.0,10.2
2009-03-21,4.45,-3.12,11.33
2009-03-22,6.72,1.84,10.39
2009-03-23,7.13,3.63,10.38
2009-03-24,4.81,2.89,7.48
2009-03-25,5.39,3.17,8.37
2009-03-26,6.98,4.2,8.53
2009-03-27,6.64,5.04,8.63
2009-03-28,6.16,4.59,9.02
2009-03-29,5.31,0.35,8.52
2009-03-30,4.85,-0.44,9.88
2009-03-31,6.36,-1.81,13.04
2009-04-01,9.36,3.49,15.05
2009-04-02,11.58,5.84,17.83
2009-04-03,11.97,6.27,18.37
2009-04-04,10.34,7.8,13.22
2009-04-05,10.2,6.62,15.11
2009-04-06,12.49,5.3,19.9
2009-04-07,10.51,8.49,11.85
2009-04-08,9.45,7.4,10.99
2009-04-09,13.19,9.68,17.32
2009-04-10,16.68,12.03,22.27
2009-04-11,15.81,12.26,20.3
2009-04-12,13.5,8.65,18.0
2009-04-13,11.81,7.82,17.58
2009-04-14,13.6,6.75,20.27
